"docID","text","label"
1267871595466547200,"watch mobs advanced business suits mobs ready",0
1268016655084462080,"video amsterdam dutch protested american racism world stands presi",1
1267596580942684160,"rainbow transgender pride flags lifted hamont city hall independent review police conduct",0
1267612732775370752,"remember smoke grenade spilled guts journalist iringa",0
1268003025634750464,"friendly reminder mlm gays wlw lesbians flags rainbow stop exclu",0
1266153865084170240,"mash unrelated ips video talk color theory media overwatch",0
1267943832127062016,"rainbow chakra necklaces shop inch necklace length gold silver",0
1267984365306380288,"confirms cases covid country",0
1267984913854115840,"incredible dr chris marczak digitized entire pre registration process",0
1267964152590536704,"rainbow garden animalcrossing acnh nintendoswitch",0
1267968970960838656,"love rainbow pattern kinda faded turned dark rgb reflective pa",0
1267934998402908160,"book free clicking",0
1268008392460771328,"hey accurate headline good job germany bet",1
1267584668104302592,"lets fetch random planeswalker card magic mtg card elspeth knight errant set duel decks elspet",0
1267606964114087936,"ill zombie buff",0
1267288861706604544,"antifa facist organization american nazis brownshirts",1
1267823846205227008,"nun youre",0
1266536382454996992,"regard single uniformed officer minneapolis coward bully betrayer oath ma",1
1267992797824659456,"hospitals patients treated covid field medical stations reported patien",0
1267949540788879360,"yo im knees unicorn killing demons",0
1268016521743220736,"blacklivesmatter black men dont protect black women yall love divid",1
1267879187752325120,"black girls sexually assaulted age",0
1267658104369373184,"mrng tennis practice months lockdown covid mrng tennis",0
1267598294336880640,"rainbow remember grab choccy bics wine en route",0
1267448860357488640,"million hong kong people signed supports national security law fakenews",0
1267825557502189568,"pleasure",0
1267929965837811712,"nun dont teach school",0
1267869301412954112,"fold blanket",0
1267590130879119360,"true sony couldnt time exclusive events promote products expect rainbo",0
1267967845222289408,"single garment emblematic uprising pink pussy hat rainbow",0
1267298602679799808,"didnt stir things antifa guy giving black fellows money encouraging",1
1267928644703444992,"period",0
1267628366611525632,"made unicorn cake",0
1264987103064096768,"frenzied goblin creature goblin berserker uncommon mana frenzied goblin attacks pay",0
1267912674488324096,"handknit rainbow striped beanie hat handmade knitting etsy",0
1267649078168436736,"message chief executive officer mr azanuddin salleh navigate covid pandemic siri",0
1266537572785889280,"multiple police vehicles windows broken front cnn center atlanta protests taking place",1
1267469521540931584,"porn felt dad part im waiting day show im daughter",0
1267627036291538944,"reading rainbow host cussing",0
1267990124744368128,"fight covid calls solidarity unified efforts lets continue support humanity overc",0
1267639054398451712,"certified zombie simpsons moment",0
1267554078974005248,"youre pawsome black cat heat scorchiohope found shady spot zombie watching napping",0
1267646659250606080,"march spread covid started impact read",0
1267304556184076288,"canguro wos fits whats happening song president shit",1
1267879699142922240,"celebrities gaf abt fr unicorn sell",0
1267482537275699200,"doordash pizza arbitrage absurdities negative externalities",0
1267993101471268864,"adoptmetrades giving nfr unicorn bat dragon",0
1267304822090412032,"yeah screamed baby yeah im proud sitting meditating beverly woman",1
1267489616522645504,"",0
1267309052280872960,"donald trump cowering bunker nancy boy hes pathetic coward bunkerboy protests",1
1267591391250546688,"dauthi shadow rider weatherlight zombie knights",0
1267857920932188160,"youve looked cc programming youll likelyve heard pointers references",0
1267593287470374912,"",0
1267904544182329344,"recovery propped zombie markets fine",0
1267296451295510528,"guess wifi bunker huh cowardtrump pino bunkerboy",1
1267627004649598976,"start participating blackouttuesday tomorrow wont posting social media",0
1267992677020241920,"problem elected officials unaware covid consequences seriousness",0
1267498754455805952,"asera unicorn party favours dori drawstring bag birthday kids pink pack",0
1267605825729646592,"understand hispanicslatinos support man give shit",0
1267828658728693760,"support communities united police brutality unicorn riot",0
1267983373039009792,"covid meets icantbreathe",0
1266536271687475200,"whats",1
1267890269665529856,"todays republican thinks economics explain zombie banker jamie dimon billionaire",0
1267304226729848832,"auckland zealand live marching blacklivesmatter",1
1267581065377570816,"unicornbeacon entropy beacon nimble red wolf bounced idle cat meowed meow bark",0
1265457864350498816,"good friend great mtg content check video series",0
1267310838962106368,"life usa beautiful ample opportunity work earn progress work",1
1267884583984431104,"honestly zombie photo today",0
1268005456393404416,"stand protests stand black lives matters stand peace curfew nys",1
1266611895089291264,"charmed stray story comments mtg",0
1267859212916457472,"youre haha",0
1266536613196304384,"spun",1
1265614396052643840,"deck rw burn lurrus draw format modern deck list",0
1267223923612999680,"drew lotus box event mtglegacy mtg",0
1267609472534528000,"rainbow house day pridemonth pride",0
1265824366853423104,"dear diary turns thing bit snake hurt knew mtg googletranslatesmtg destinedlead",0
1267440134271782912,"omg ride evil unicorn king bee normal kangroo normal ride penguin ginger cat normal omg",0
1267522981686849536,"zombie ether",0
1267417348744626176,"item items shown normal unicorn adoptmetrades adoptme adoptmetrader adoptmetradings",0
1267463606796517376,"twerkin day request license walk flagged unlawful surveillance",0
1266537166949117952,"learn point perform threatening learn matters perform mo",1
1267942418374111232,"trudeau asked trump long respond fuck uni",0
1267644167750062080,"trump suggests lack testing longer problem governors disagree conference call",0
1267535688112750592,"army dd corsettalented guitarist skirts unicorn heels",0
1266536610394509312,"peaceful protest",1
1267303827511926784,"today witnessed pure evil thousands thousands protestors peacefully marching streets demand justicef",1
1267523948583026688,"patriot funny theyre straight lying alex jones",0
1267485911513735168,"zombie fires awakening arctic climatechange",0
1266536854184177664,"death count coronavirus ticks white house coronavirus task force essentially",1
1267627298502479872,"zombie object neoliberal capitalism werewolf post pandemic revolutionary subject",0
1267982484131639296,"bakit covid lang ba problema sa pinas inciting rebellion wreaking havoc ph society country backwa",0
1268016904339324928,"change blacklivesmatter donate",1
1267431738919305216,"todays shadowlands mount preview ardenweald horse unicorn fly warcraft",0
1267298661224120320,"twitter blocking antifa posts summary show qanon antifa",1
1267450144930308096,"followdonate black visions collective unicorn riot ninja reclaim block minnesota",0
1266817123445161984,"day winota neofrom deck broken remind aetherworks marvel join fight bo day",0
1267818822058164224,"dolls kill looted fire",0
1267820102054932480,"zombie note selfdont order veggie pizza wi",0
1268017171172593664,"shuts website solidarity blacklivesmatter hope today taking time",1
1267648675314053120,"cases covid death positive case reported karnataka todayout persons",0
1267619032359931904,"charge",0
1267787514825359360,"black lives matter continent diaspora south african sign yo",0
1267638654601658368,"black rainbow",0
1267622915983409152,"amo bts rainbow",0
1267482768264425472,"ot stan realest change mind forever ot bangtan",0
1267299959126122496,"trending bunkerboy bunkerboy bunkerboy bunkerboy bunkerboy bunkerboy",1
1267936567110234112,"addition blackspacewpg dot qpoc winnipeg circles community health rainbow resource centre main",0
1267304860438970368,"cody fern protesting long beach california today blacklivesmatter",1
1268016616740196352,"racism isnt born taught make difference raising children",1
1267625073671680000,"white girls cared plastic straws ocean saving turtles care saving innocent bla",0
1267978427107246080,"looper excellent leadership wanting district unicorn status",0
1266537006760366080,"feel christianity incapable answering hard hitting questions cnn article speaks christian auth",1
1267655017307140096,"give month american moneyforthepeople covid sign petition",0
1267604018047725568,"friendly reminder making pride postsmerchandise rainbow flag doesnt immediately include lesbians",0
1266537336445288448,"cnn busy programming bots protest bots protesting hq good taste medicine",1
1267477038262358016,"banned batterskull stoneforge mystic mtg",0
1267300239012052992,"whiny bitch bunkerboy embarrass america dimming lights dark",1
1266537337145696256,"republicans destruction property matter unnaccaptable riotsprotests republicans",1
1267805571283062784,"revenge theyre taking fake news theyve taught theyre",0
1267992772927090688,"great podcast plot twist immunology doctor tabling route back wo",0
1268016323893719040,"week jacquemus ifm remember status float phenomenon fashion fashion brands",1
1266537435787337728,"cnn loves peaceful protests",1
1267594376609435648,"companies make account profiles rainbow flag havent spoken blm black ppl immediately",0
1267296863847211008,"black people bunker escape racist cops bunker bunkerboy bunkertrump blacklivematters blacklifematters",1
1266113315866099712,"finished painting blightsteel colossus inspired mtg double masters announcement",0
1267590733214646272,"ebola virus outbreak confirmed dr congo whats alien invasion zombie apo",0
1267492891217166336,"album years debut years al",0
1267300598728151040,"wont call bunkerbitch bunkerbitch ill call bunkerbitch bunkerboy bunke",1
1267499074980401152,"links donate reclaim block donate bail funds",0
1267937896125923328,"omegon pixel cute",0
1267955427632963584,"virgin pussy scented candles pure women eat lot fruits diet pussy scented",0
1267985133891653632,"curious size atari lynx contemporaries nintendo game boy",0
1267959460724695040,"blacked anal exxxtrasmall cutie fucked rainbow swimsuit big dick porn videos",0
1267510624709414912,"unicorn framed digital art print fantasy art giftideas irish",0
1267984686070071296,"evidence based summary interventions curb spread covid md",0
1267575184246087680,"years hr outfit zenefits blew controversial founder back rippling startup automate human",0
1267415421772353536,"category turkey unicorn queen realness",0
1267600018216833024,"vote mv contest rainbow contest",0
1267310136609116160,"montrealprotest riot protests trust news reports shit",1
1267304771880456192,"rt reply blacklivesmatter raisethedegree tag people",1
1267700743399550976,"lie",0
1265282143892037632,"giveaway sparkly thopter tokens theme star wars wings tie fighters",0
1267603591310839808,"happy obligatory rainbow logo month",0
1267791567311392768,"zombie apocalypse zombies start running xd",0
1267922516724637696,"sick running fast",0
1265670321866145792,"magic make secret lairs accessible mtg players unfair play",0
1267310153059139584,"telling theyd tear city leaders yall ride protests",1
1267307565366546432,"protesting youre brave heard safe protests blacklivesmatters blacklivesma",1
1267984372256444416,"bray favorite color rainbow red",0
1267585985707225088,"lil bear poems unicorn talking shes cutie english mapple",0
1267287750631231488,"yeah antifa means anti fascist organization wont matter",1
1267628726038093824,"give source",0
1267842267718529024,"excited dans house marathon enjoyed teaching people competitive pokemo",0
1267304305675120640,"jaffas city twin cities justice george floyd justice iyad hallak solidarity",1
1267652262861602816,"starting season lets mtga mtg arena",0
1267643126342201344,"late inability maintain nyc world premiere shows unf",0
1266536219783180288,"secretly hes supposed publish phone calls cnn",1
1267930144984961024,"im manifest rainbow thing tiktok",0
1267660322724147200,"good evening ircs covid impact bulletin click details",0
1267436707483451392,"zebras camels alternatives silicon valleys unicorn obsession vc startups",0
1267945019006214144,"unbelievable thing tweet ban usa",0
1267583657788743680,"aftermath elses credit card dumb asses fuck",0
1267826011804020736,"topaz im hear crappy time month saddened dont",0
1267486919061057536,"anyones planning zombie hunting remember head shots dip bullets bronzer extra effect",0
1267992036545716224,"wastewater important tool tracking intensity covid community transmissions",0
1267305580252876800,"science greed chose fucking side bunkerboy",1
1268016701947482112,"petitions sign blacklivesmatter",1
1267304325186859008,"im proud spokane keeping peaceful im proud white people decided destroy businesses",1
1267992205840355328,"nstnation sabah recorded cent covid recovery rate",0
1267915954475974656,"today years found gay flag rainbow",0
1267975070191845376,"sturn soonyoung radiant soonyoung rainbow soonyoung radiant soonyoung respectful soonyoung romantic soonyoung",0
1267927577504755712,"nah octavian posted rainbow picture dkm sees takes drugs",0
1267926447030558720,"brother violence anger solution injustices domina",0
1267924854893801472,"unicorn riots mission expose main social economic environmental issues",0
1267723557301374976,"hus shaitan police uniformfeds helicopter ive pigs fly unicorn",0
1267305129239171072,"beware undercover cops pigs general sanbernardino blacklivesmatter",1
1267232688697638912,"split finals modern challenge lurrus jund deck amazing sharing sama",0
1266537522160533504,"ppl told racist wasntthe",1
1267659233228660736,"prayers peace unity city sylvester turner",0
1267580169079971840,"en math",0
1267652772662521856,"mindful people trump prefer law order debate governors responding socia",0
1267608790331002880,"god gave noah rainbow sign water fire tine",0
1267304080688513024,"coronavirus huge huge amounts ppl gathering protests som",1
1267298126546821120,"hell stay forever bunkerboy",1
1267848124837564416,"life circle remember",0
1267972403407159296,"reminder azealia banks made single dime critically acclaimed album broke expensive taste relea",0
1267809257887600640,"part zombie apocalypse",0
1267644051660161024,"coronavirus india live cases covid tally maharastra crosses mark coronavirusindia covidindi",0
1267305937062072320,"bunkerboy outta",1
1267586853366108160,"drew rainbow monkey ingredient cloud rings username leahthepuppytamer monkeyingredient",0
1267942767432474624,"ill admit relieved thought rainbow capitalism bs year",0
1268006793319526400,"aware putin racial discord part plan calm wear masks george fl",1
1267597422370279424,"minnesota city zombie land",0
1267963065032679424,"abandoned unicorn puppy tail growing head rescued cold",0
1267305091473698816,"crazy fight fight son father fight fight tha",1
1267307554884980736,"literally takes minute sign justice george floyd blacklivesmatter protests icantbr",1
1267945513766264832,"washing machin",0
1267705839801872384,"songs girl groups highest unique listeners day melon",0
1268016470417686528,"social media memes media win corruption government pen beats sword peace",1
1266537458218434560,"thing fox perpetrates division",1
1267537103115759616,"dont recall wh dark perilous times folks prep big wave make ess",0
1267929012657106944,"rainbow candy popcorn recipe",0
1267480509728292864,"summary farce catholic chief justice roberts strangled religious liber",0
1267558655882334208,"idgaf wat tellin yall single ill shoot mf attempt hit ha dats zombie real shit bitch",0
1267999011157479424,"attend vacaville high school seniors names sierra hidgon julianna rowlands malia ba",0
1267616987141865472,"cops unloading bricks back truck maby",0
1267910807301623808,"instructions unclear ended middle pandemicdictatorshipcivil warfuture zombie alien invasio",0
1267979924851159040,"zombies zombie apocalypse quicker movies",0
1267305137158025216,"remember names blacklivesmatter protests georgefloydprotests",1
1267608020600664064,"cops unloading bricks back truck maby bec",0
1267575864327364608,"reeesjw news ripped unicorn didnt nice",0
1267304130839744512,"trending yall fuck lives matter issue",1
1267855338058977280,"fr giraffe nfr unicorn fair adoptmetrade adoptmeoffers adoptmetrades adoptme adoptmetrader adoptmetraders adoptmetrading",0
1267847082355888128,"man id",0
1267931524680183808,"hilarious hairity rainbow crash spitty pie spikebot",0
1267308492857257984,"rrmove support blue lives matter bro black cop killed georgefloydprotests",1
1267887817381814272,"turtle unicorn worm clouds tonight dayswild",0
1267644142118735872,"pennsylvania republicans fellow representatives positive covid results secret pass legislation openam",0
1266005164143624192,"mana fixing legendary simple land designed reddit user xylphne mtg magicthegathering",0
1264946195073503232,"baleful strix ub artifact creature bird flying deathtouch baleful strix enters battlefield draw",0
1267878974971052032,"senior quote gonna bitch imma unicorn pony",0
1267310898760298496,"par protests",1
1267303842124836864,"peaceful protests continue grandarmyplaza people georgefloyd blacklivesmatter today",1
1267974090868080640,"rainbow peaceful protests countries",0
1267938386163240960,"",0
1267308509302943744,"protest revolution walnut creek theft crime action mix infilt",1
1267301321092128768,"daddy bunkerboy",1
1266536559861534720,"talking ab",1
1265080389942554624,"favorite heroes back taking gods theros brand dnd mtg adventure",0
1267990413303939072,"covid cases reported yesterday infections increase recoveries yesterdays cases",0
1267908000410292224,"awesome work minutes takes minutes walk home key hours",0
1267626465266368512,"difference dictatortrump",0
1267548396954554368,"stuff birds run motel care mom wow blonde lady",0
1267645091860135936,"outer worlds uno de los gotys de debuta en nintendo switch pc xboxseriesx theouterworlds",0
1267934222876016640,"zombie assistant rodney",0
1267959214720368640,"smh sick companies changing logos rainbow pretend care lgbt people ca",0
1267862470217080832,"stuck zombie apocalypse fight person alongside",0
1267829073012592640,"finding zombie ethernet cable port power run device hidden inside cable boot bt transmitter",0
1267540672975863808,"im fucking zombie mode rn",0
1266536700295229440,"hypocrisy outright lockdown propaganda cnn caught hard stupid",1
1267579648831115264,"universe important word world unicorn",0
1267874810404712448,"fast robux giveaway follow likert tag friend comment extra entry turn notifs show",0
1266536764166098944,"cnn burn end",1
1267635546714705920,"weloveyoublackarmy trending south korea twt",0
1267982883689500672,"hijabis youre protesting potential tear gassed bring extra hijab change tear gas",0
1267926895166881792,"full control wifi router app phone magical unicorn make dance mari",0
1267823771609518080,"blacklivesmatter donate unicorn riot",0
1267526733433102336,"selling zombie",0
1268002848886816768,"pictures colored hair random times rainbow full",0
1267852338124947456,"resources",0
1265000372655083520,"rudy wont mtg mtgfinance",0
1267624354994466816,"woke beautiful sunlight wrapped rainbow colors happy pride month true colors shin",0
1267310757420634112,"marched today schenectady ny protests",1
1266536792976756736,"isnor aint constituents",1
1267438581192237056,"white supremacists creating fake antifa accounts spread fear misinformation natio",0
1267296226313199616,"milano youre hoping riots",1
1267515933880250368,"minneapolis primarily black neighborhoods food deserts terrorist groups",0
1267407327281516544,"pretty unicorn",0
1267598291514032128,"donate protests dont stay silent dont stay dormant blacklivesmatter",0
1267867256236711936,"focus indy westminster change listen cooperate",0
1267927328711151616,"dreamed unicorn",0
1268016752375578624,"covid public health crisis racism sdoh blacklivesmatter htt",1
1267644602405847040,"encouragement unplug made playlist",0
1267617697832988672,"vsyeti real life",0
1267305124160036864,"writingcommunity deleted screenshot",1
1267304163559346176,"brought tears eyes justiceforgeorgefloyd blacklivesmatter nojusticenopeace",1
1267450531032727552,"silnt theo sethorris unicorn congrats bro cont missed",0
1268006687656591360,"arrest rioters nycprotests",1
1267587988114022400,"aww june time big companies change logo rainbow marketing campaign pridemonth",0
1267952827726548992,"smile rainbow inside alma",0
1267304576253902848,"justice peace blacklivesmatters blacklivesmatter blacklivesmatter",1
1266121112070639616,"straight days checking prices adding cards patreon binder mtg",0
1267649080160923648,"worst years books riots protests covid racism policebrutality forestfires",0
1267931417520091136,"rename itperhaps lesser spotted unicorn flu",0
1267858014662529024,"nun thought argument pop give",0
1267935450334814208,"ima kill yall gun gonna rainbow colored",0
1267922768768745472,"people understand make ridiculous",0
1267635083516825600,"life worth wonderful end road rainbo",0
1267841760748855296,"respect ding dong",0
1267589444082827264,"love lgs commence week june goodies purchase supplies ext",0
1267989659205996544,"urologic oncology team continues provide exceptional specialized care patients",0
1267986792042516480,"case heres weve books checked touch hair poems",0
1267568511569793024,"lgbtqa fans scared figuring",0
1267305034183827456,"los angeles protest blacklivesmatter movement",1
1267912934815981568,"rainbow people dont white colors combined black absence color",0
1267818121613635584,"word god weapon war strange badly directed scene zombie mo",0
1267946259215560704,"lie dogs youre gonna flees",0
1267304527981674496,"ooh throwing fireworks pigs lil red white blue hurt officers blacklivesmatter",1
1267915266572369920,"sister aspiring presenter shes auditioned presenter yotv",0
1267936673243049984,"make feel losing weight",0
1267743516287000576,"peak started small office moda decade ago unicorn turkey im supe",0
1267542130559528960,"questioned congress dont domestic terror labels white supremacist groups testifi",0
1268016445520089088,"heartbreaking infuriating unacceptable donating friends ne",1
1267048937942384640,"contract mtg artist douglas shuler",0
1267308780758368256,"lost influences protests georgefloydprotests blacklivesmatter",1
1267307386538246144,"donald trump fix mess made protests epstein riots",1
1267305385318248448,"bunkerboy hadenough amazing voteblue make happen vote joebidenforpresident",1
1267515828678909952,"police brutality wrong time racist cops arrested black man knowing hes undercover fbi ag",0
1266536611854135296,"damn cnn fox studios",1
1267606066419896320,"lets protest safely people time educate younger generations sho",0
1267943433626423296,"month junicorn heres tiny scale unicorn boy doll asianballjointeddoll abjd",0
1267588532756979712,"raffling custom made rainbow fringe jackets benefiting black lives matter dc celebrate pride month",0
1267591934215729152,"don things straights things gays pride themed giveaway",0
1267621957194768384,"rosita espinosa eugene porter dont dont youre coward youre wea",0
1267600472782725120,"zombie walk",0
1268005410000318464,"prisoner van broadway houston nycprotests",1
1267596010123075584,"minutes make rainbow fairy princess monkey ingredient make",0
1266537327951622144,"arrested wrong person",1
1267597776378093568,"looked act didnt understand bad found link explains",0
1267881562164559872,"younger daughter sporting lumps looked kind bizarre unicorn days",0
1267965787253477376,"staying vigilant caught crossfire disinformation wwgwga",0
1267978708029247488,"black lineage back adam eve god created human bleed red",0
1266536760470880256,"hate cnn shouldnt destroying god damn building good god ev",1
1267585141108625408,"kids kinds questions sky blue dinosaurs rai",0
1266536244806184960,"lipsto gods",1
1266537493157031936,"cnn rioting looting",1
1267657961368727552,"lourd nathan podcast adspodcast avantik",0
1267653491394314240,"satellite testing location maplewood thursday june interesting tested covid plea",0
1267499881113010176,"colouring books pirates unicorns",0
1267986654985441280,"overcome covid pandemic economy back track pmmodi address introduced formula",0
1267661000179736576,"staff mbandaka drc supporting ebola outbreak response outbreak reminder covi",0
1267308240804741120,"psycho goverment mutilated people deaths",1
1267659704899194880,"coronavirus theory capitalism insurance thought leadership insurance covid covid",0
1268006552398692352,"sounds aviation unit air careful central park west nycprotests nycscannerduty",1
1267304975987703808,"find blacklivesmatter controversial topic idk man doubt",1
1267830603468029952,"rblx fnr unicorn starfish toucan ginger cat",0
1267304823373787136,"expired tags led police pull emeraldblack fianc yanked passenger seat sh",1
1266263879950102528,"check magic gathering card bundle cards mixed sets mtg mtg mtgbuysell mtgfinance ma",0
1267621132254851072,"sad report confederate history museum set alight causing tremendous losses nations legacy pig",0
1267604196125261824,"rainbow cardigan asymmetrical cardigan green violet yellow ocher cardigan indiedesigner handmade",0
1267647515324645376,"covid covidindia india case counts present trends hold daysjune",0
1267950464680759296,"rt williamjkenney die dead zombie tale leave review download",0
1267857870428819456,"unicorn love heal takes time youll heal",0
1267291484316995584,"trump designate antifa terrorists barr doj antifa blacklivesmatter citizen",1
1267532241938374656,"hear occasions numerous tally dressed",0
1267944931395584000,"playzz ride albino monkey unicorn mega neon cow",0
1266537232040521728,"encouraged psychopaths",1
1265087264771760128,"im glad waking fact competitive scene mtg joke pick groom winn",0
1267993673226235904,"thought embarrassing pl raised aggravating havent single person",0
1267616995144589312,"attention fortnite gamers basically im gonna make small change channel rainbo",0
1267550680916668416,"playzz unicorn rare",0
1267615288406745088,"happy pride month couples",0
1267980859350515712,"bought cup rainbow gradient back favorite possession",0
1268003018177470464,"nycprotests corrections bus spotted mulberrycanal heading uptown direction youre soho st caref",1
1267802782137896960,"page full unicorn farts",0
1267303938933522432,"spread love spread peace dont world yearsdecades move forward blacklivesmatter",1
1268016422514503680,"urgent scanner update im hearing requests backup street ave manhattan hear",1
1266719623971471360,"history mtg banned restricted list continues today part",0
1267985622934978560,"ooc ive quiet happening world creating make follo",0
1267849418780184576,"dude idea birthday beet happy birthday beet",0
1267987199670325248,"foodsystems crisis industrial ag driving habitat loss gt conditions viruses emerge spread befor",0
1267304628007448576,"tf celebrities talkin bout fuck yall time shine aint blacklivesmatter",1
1267988584272932864,"due riots covid ill blessing people retweet cashapp zell",0
1267304619564306432,"fuck yall love poetry support movement blacklivesmatter donate sign petition",1
1267643001557434368,"amazon covid reporting grants amazon rainforest journalism fund launched special call",0
1267616032656461824,"caught rainbow stag animalcrossingnewhorizons acnh",0
1267304663910621184,"late great malcolm speaks media police criminalising black people georgefloyd blacklivesmatte",1
1267295677752713216,"thread antifa responders catastrophes hurricanesandy harvey",1
1265719951291297792,"lets cube draft white cards cards pick mtg magicthegathering",0
1267807431389704192,"anneixie mfr unicorn fnr turtle ur fnr shadow tho",0
1267450719096852480,"saddened tragic loss chris beaty rip",0
1268016261222588416,"protest shit death racist america blacklivesmatter",1
1267287124388216832,"anti fascist terrorists guess im terrorist sam adams john",1
1267295042693214208,"latenighttransmission protests apocalypsenowplaying dont government byihatethisworld",1
1267605785732841472,"unexpected positive consequences accepting improved pride flag rainbow",0
1268017090461663232,"patoranking lot blacklivesmatter blacklivesmatter blackoutday",1
1267833762449985536,"nice day enjoy jewelry mtg magicthegathering alpha unlimited power powernine moxjet moxsapphire",0
1266070499794186240,"lightning bolt art alexis ziritt incredible secret lair border",0
1266759979878547456,"wizard dwin live twitch mtg guy ranked world dont miss",0
1267492247337144320,"put tweets daily retweeting powerful tool twitter patriots tweet day",0
1267593109606711296,"starmer absolutely corbyn leader hard pushed remember wh pm",0
1267604845134884864,"woo month big companies put rainbow logo pretend give shit",0
1267586749489836032,"whoosh",0
1266855856345362432,"mtg misprintmiscut islandhurricane nfc mtg mtgmisprint misprintmtg mtgnfc",0
1267984338894848000,"oppose airways cynical plan axe staff employ remaining worse terms babetra",0
1267992736310988800,"charteredaccts pandemic crisis pushed chartered accountants important role read",0
1267642296536911872,"doesnt makes normal people pissed involved",0
1267607490931417088,"unicornbeacon entropy beacon swift orange dhole hopped phlegmatic dingo meowed boof bark",0
1267977031389794304,"nah man shave round head effect yunno",0
1267647768643977216,"abrar ul haq tests positive coronavirus year pakistan tehreek insaf leader turned twitter con",0
1267792780836966400,"fine niggas whores show fine ass single nigga staying",0
1267903091401199616,"dad weird unicorn guy phone loves rooting",0
1267550595524841472,"hey adopt plz unicorn dragon",0
1266536998728335360,"ppl atlanta bussing windows building",1
1268016575073759232,"celebrities endorse fairness creams tweeting blacklivesmatter",1
1266536450603880448,"dont wanna shit wtf cnn media portraying black people thugs crimin",1
1267975551450578944,"nj son nj resident single dad child longer",0
1267975988912304128,"porn trouble sleeping night im cool guess",0
1266113470187008000,"thought clever paid logic knot spell",0
1267986871264571392,"",0
1267589372347588608,"breaking george floyd died due asphyxia neck back compression led lack blood flow brain",0
1268010522621943808,"street units engaged manhattan bridge coming disband manhattanbridge nycprotests scannerduty",1
1267594273228156928,"nature rainbow necklace cotton wax cord gendhisjewelry etsy etsybot boebot",0
1267648236069715968,"incomplete data reports health care providers died covi",0
1267513144420827136,"dc flames end trump regime icantbreathe georgefloydprotests blacklivesmatter",0
1267989601924202496,"pride didnt start brands putting rainbow flags logos pretty weddings st pride",0
1267614288090468352,"heart skipped beat rainbow lights god mad chiyoko",0
1267979819377020928,"generic doj police force badges identifying info refusal represent",0
1268010353457233920,"nyc defying curfew peacefully fucking love defythecurfew blacklivesmatter nycprotests",1
1267951442893189120,"wonderful rainbow young people peacefully protesting foot linco",0
1267301165600997376,"reading wonderful adventures orange bunker boylet remind sa",1
1268017155880054784,"silence blacklivesmatter",1
1267872824150106112,"country earth eradicate racism live unicorn land",0
1267923869739839488,"covid zombie apocalypse disease",0
1267414526569275392,"love",0
1265975393430966272,"day freelancing mtg finished piece practicing composition implementing lots",0
1267302133377851392,"youre hiding baby bunker bunkerboy",1
1267567014559780864,"slik bruh",0
1267828186299002880,"top tip folks travel country heres bag cans wu tang cla",0
1267912315585703936,"white people blackouttuesday thing talk pinpoint",0
1267921084780855296,"recall time aircraft carrier full zombie ate peers",0
1267789306812399616,"unicorn riot good job covering lakota pipeline protests couldnt",0
1267608211479240704,"today marks start pride whilst celebrate hold rainbow flags forget",0
1267310955089797120,"houston police chief art acevedo speech youd protestor people",1
1266536200707477504,"alternate timeline shit doesnt exist",1
1267586582908993536,"ye insta regretted zombie ryze",0
1267988443038130176,"point ive children neighbors kids id set fun",0
1267815917997588480,"anneixie mfr unicorn nfr arctic reindeer fr crow",0
1267929034995855360,"normal king bee normal evil unicorn",0
1267591572587249664,"yeah decided im gonna minky base blanket backing",0
1267971107547525120,"product shops closed shops distribute cards mtg",0
1267988683711549440,"rainbow elses cloud maya angelou quote",0
1267986733318017024,"canadian senior struggles care foster daughters haiti amid covid read",0
1267304644302327808,"danik kneeling",1
1267866205328728064,"supposed side act programmed zombie love democrat promises rh",0
1268016642073571328,"black owned business support albuquerque nm blacklivesmatter",1
1268016495428341760,"signing petitions making donations conversations family friends reading sh",1
1267655036147884032,"coronavirus break extend career years feels jamesanderson read",0
1267991283487985664,"covid antifa cristobal kicks hurricaneseason easy day yesterday",0
1267604271756767232,"weve forever amen red hood winter soldier deadshot bul",0
1267499114952081408,"im live switching game daystodie join zombie killing fun",0
1267993662606020608,"god",0
1267613789483962368,"im dab purple unicorn",0
1266536871779348480,"omdat cnn fake news",1
1267977395430199296,"porn parents call child counseling home kinda failed",0
1267620222371913728,"president mobilized federal resources stop pandemic thousands",0
1265845643030876160,"hey folks im super excited return masters sets double masters decided write article",0
1267648928817741824,"yeah covid doesnt care pray meditate wearamask",0
1267295755905228800,"antifa action iamantifa trumpisaracist donald trump carrying gas throwing",1
1267916175561785344,"find canadian celebrity talks local politics american politics trade celebrity unicorn",0
1268007097192648704,"people created equal turns nyc nurses taking knee chanting black lives matter",1
1267646096337244160,"sum children continue hugely impacted covid matter",0
1267304707372048384,"blacklivesmatter",1
1267295291801169920,"blacklivesmatter antifa racism fascism white suprem",1
1267978090531217408,"waiti understand secondsthats bull",0
1267578729498202112,"idols iconic stadium year ago today twt made history wembley performed sold sh",0
1267862208966529024,"solis dont care religion",0
1267962178851745792,"find link donate",0
1267611088880676864,"dont agree systemic racism law enforcement youre qualified serve people",0
1267597803141775360,"rainbow bear challenge fortnite easy wins",0
1267299293892878336,"ag barr unmasks antifa georgesoros prison rest pathetic life seditious conspiracy",1
1267962467818356736,"unicorn book series highly recommend memoirs unicorn firebringer fantasy",0
